Amount,Date,ScenarioName,DepartmentGroupName,ParentOrganizationKey,OrganizationName,CurrencyKey
720.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
175.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
268.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
-214.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
358.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
13986.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
8.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
371.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
38500.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
161000.0,2005-09-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
169526.0,2005-09-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
212755.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
271202.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
9491.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
5424.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
43121.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
24679.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
56410.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
8232.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
26232.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
8972.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
42001.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
7132.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
2945.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
16128.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
13062.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
114372.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
39952.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
20968.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
15664.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
19933.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
50477.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
48962.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
20029.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
41949.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
19062.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
312375.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
57496.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
14106.0,2005-09-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
19292.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
19800.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
1800.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
1736.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
1736.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
1200.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
341.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
310.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
155.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
118.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
34.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
32.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
60.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
220.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
213.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
155.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
237.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
426.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
380.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
127.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
492.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
550.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
304.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
31.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
30.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
110.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
97.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
90.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
88.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
410.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
480.0,2005-09-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
146.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
224.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
-179.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
299.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
69.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
7.0,2005-09-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
58075.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
5460.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
6600.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
550.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
437.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
546.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
480.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
112.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
101.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
60.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
51.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
38.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
40.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
11.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
8.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
66.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
161.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
90.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
71.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
127.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
50.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
41.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
133.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
83.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
8.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
10.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
40.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
29.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
25.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
23.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
117.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
38.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
58.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
-46.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
77.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
18.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
2.0,2005-09-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
743125.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
462700.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
24180.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
23000.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
2300.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
2660.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
2176.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
1700.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
380.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
520.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
473.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
380.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
234.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
176.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
52.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
39.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
70.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
300.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
313.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
170.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
345.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
620.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
550.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
173.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
683.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
550.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
380.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
423.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
43.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
40.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
150.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
130.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
120.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
585.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
480.0,2005-09-01 00:00:00,Budget,Inventory Management,14.0,Southeast Division,100
195.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
300.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
-240.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
400.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
96.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
10.0,2005-09-01 00:00:00,Actual,Inventory Management,14.0,Southeast Division,100
15600.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
17200.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
1500.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
1404.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
1560.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
1400.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
335.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
305.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
280.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
152.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
113.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
34.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
23.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
50.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
220.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
198.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
170.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
200.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
213.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
382.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
380.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
100.0,2005-09-01 00:00:00,Budget,Manufacturing,14.0,Southeast Division,100
116.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
446.0,2005-09-01 00:00:00,Actual,Manufacturing,14.0,Southeast Division,100
